ts_iso,container,stream,message
 2025-09-12T00:07:41.000000146Z ,app, stdout , INFO request handled ok 923
 2025-09-12T00:07:41.000000383Z ,app, stdout , INFO request handled ok 922
 2025-09-12T00:07:41.000000453Z ,nginx, stdout , 172.17.0.198 - - [2025/09/12:00:07:41 +0000]   GET /notfound HTTP/1.1   200 1751   -     k6/0.50  
 2025-09-12T00:07:41.000000906Z ,nginx, stdout , 172.17.0.133 - - [2025/09/12:00:07:41 +0000]   GET /notfound HTTP/1.1   500 1993   -     curl/8.4.0  
 2025-09-12T00:07:42.000000202Z ,nginx, stdout , 172.17.0.241 - - [2025/09/12:00:07:42 +0000]   GET /api HTTP/1.1   404 162   -     k6/0.50  
 2025-09-12T00:07:42.000000386Z ,nginx, stdout , 172.17.0.58 - - [2025/09/12:00:07:42 +0000]   GET /login HTTP/1.1   404 1649   -     k6/0.50  
 2025-09-12T00:07:42.000000599Z ,app, stdout , INFO request handled ok 924
 2025-09-12T00:07:42.000000647Z ,app, stderr , ERROR error: upstream service unavailable
 2025-09-12T00:07:42.000000831Z ,nginx, stdout , 172.17.0.6 - - [2025/09/12:00:07:42 +0000]   GET /health HTTP/1.1   200 340   -     Go-http-client/1.1  
 2025-09-12T00:07:43.000000382Z ,nginx, stdout , 172.17.0.248 - - [2025/09/12:00:07:43 +0000]   GET /login HTTP/1.1   200 1747   -     Mozilla/5.0  
 2025-09-12T00:07:43.000000396Z ,app, stdout , INFO request handled ok 927
 2025-09-12T00:07:43.000000566Z ,app, stdout , INFO request handled ok 926
 2025-09-12T00:07:43.000000705Z ,nginx, stdout , 172.17.0.172 - - [2025/09/12:00:07:43 +0000]   GET /login HTTP/1.1   200 1551   -     curl/8.4.0  
 2025-09-12T00:07:43.000000869Z ,nginx, stdout , 172.17.0.28 - - [2025/09/12:00:07:43 +0000]   GET /static/logo.png HTTP/1.1   404 1999   -     k6/0.50  
 2025-09-12T00:07:44.000000287Z ,app, stdout , INFO request handled ok 929
 2025-09-12T00:07:44.000000588Z ,nginx, stdout , 172.17.0.11 - - [2025/09/12:00:07:44 +0000]   GET /static/logo.png HTTP/1.1   200 778   -     Mozilla/5.0  
 2025-09-12T00:07:44.000000620Z ,nginx, stdout , 172.17.0.116 - - [2025/09/12:00:07:44 +0000]   GET /static/logo.png HTTP/1.1   500 238   -     Mozilla/5.0  
 2025-09-12T00:07:44.000000759Z ,nginx, stdout , 172.17.0.209 - - [2025/09/12:00:07:44 +0000]   GET /notfound HTTP/1.1   200 159   -     Mozilla/5.0  
 2025-09-12T00:07:44.000000987Z ,app, stdout , INFO request handled ok 928
 2025-09-12T00:07:45.000000181Z ,nginx, stdout , 172.17.0.11 - - [2025/09/12:00:07:45 +0000]   GET /login HTTP/1.1   200 1158   -     Mozilla/5.0  
 2025-09-12T00:07:45.000000695Z ,nginx, stderr , [error] 12#12: *1 upstream timed out (110: Connection timed out) while reading response header from upstream
 2025-09-12T00:07:45.000000730Z ,app, stdout , INFO request handled ok 931
 2025-09-12T00:07:45.000000832Z ,app, stdout , INFO request handled ok 930
 2025-09-12T00:07:45.000000909Z ,nginx, stdout , 172.17.0.172 - - [2025/09/12:00:07:45 +0000]   GET /login HTTP/1.1   200 916   -     Go-http-client/1.1  
 2025-09-12T00:07:46.000000025Z ,app, stdout , INFO request handled ok 933
 2025-09-12T00:07:46.000000152Z ,app, stdout , INFO request handled ok 932
 2025-09-12T00:07:46.000000709Z ,nginx, stdout , 172.17.0.25 - - [2025/09/12:00:07:46 +0000]   GET /notfound HTTP/1.1   200 1534   -     Mozilla/5.0  
 2025-09-12T00:07:46.000000731Z ,nginx, stdout , 172.17.0.169 - - [2025/09/12:00:07:46 +0000]   GET / HTTP/1.1   200 883   -     curl/8.4.0  
 2025-09-12T00:07:46.000000917Z ,nginx, stdout , 172.17.0.13 - - [2025/09/12:00:07:46 +0000]   GET /static/logo.png HTTP/1.1   200 94   -     Mozilla/5.0  
 2025-09-12T00:07:47.000000013Z ,nginx, stdout , 172.17.0.231 - - [2025/09/12:00:07:47 +0000]   GET /api HTTP/1.1   200 1142   -     k6/0.50  
 2025-09-12T00:07:47.000000248Z ,nginx, stdout , 172.17.0.112 - - [2025/09/12:00:07:47 +0000]   GET /static/logo.png HTTP/1.1   200 1469   -     curl/8.4.0  
 2025-09-12T00:07:47.000000436Z ,app, stdout , INFO request handled ok 935
 2025-09-12T00:07:47.000000805Z ,app, stdout , INFO request handled ok 934
 2025-09-12T00:07:47.000000936Z ,nginx, stdout , 172.17.0.115 - - [2025/09/12:00:07:47 +0000]   GET /notfound HTTP/1.1   200 1137   -     k6/0.50  
 2025-09-12T00:07:48.000000519Z ,app, stdout , INFO request handled ok 936
 2025-09-12T00:07:48.000000704Z ,nginx, stdout , 172.17.0.250 - - [2025/09/12:00:07:48 +0000]   GET /login HTTP/1.1   200 1572   -     curl/8.4.0  
 2025-09-12T00:07:48.000000926Z ,nginx, stdout , 172.17.0.253 - - [2025/09/12:00:07:48 +0000]   GET / HTTP/1.1   200 912   -     curl/8.4.0  
 2025-09-12T00:07:48.000000956Z ,nginx, stdout , 172.17.0.112 - - [2025/09/12:00:07:48 +0000]   GET /static/logo.png HTTP/1.1   200 230   -     Mozilla/5.0  
 2025-09-12T00:07:48.000000994Z ,app, stdout , INFO request handled ok 937
 2025-09-12T00:07:49.000000104Z ,nginx, stdout , 172.17.0.210 - - [2025/09/12:00:07:49 +0000]   GET /api HTTP/1.1   200 872   -     Go-http-client/1.1  
 2025-09-12T00:07:49.000000296Z ,nginx, stdout , 172.17.0.108 - - [2025/09/12:00:07:49 +0000]   GET / HTTP/1.1   500 59   -     Mozilla/5.0  
 2025-09-12T00:07:49.000000360Z ,app, stdout , INFO request handled ok 939
 2025-09-12T00:07:49.000000621Z ,app, stdout , INFO request handled ok 938
 2025-09-12T00:07:49.000000839Z ,nginx, stdout , 172.17.0.56 - - [2025/09/12:00:07:49 +0000]   GET /login HTTP/1.1   404 1896   -     Go-http-client/1.1  
 2025-09-12T00:07:50.000000017Z ,nginx, stdout , 172.17.0.238 - - [2025/09/12:00:07:50 +0000]   GET /health HTTP/1.1   200 1067   -     Go-http-client/1.1  
 2025-09-12T00:07:50.000000111Z ,nginx, stdout , 172.17.0.62 - - [2025/09/12:00:07:50 +0000]   GET /login HTTP/1.1   200 54   -     Mozilla/5.0  
 2025-09-12T00:07:50.000000173Z ,app, stdout , INFO request handled ok 940
 2025-09-12T00:07:50.000000415Z ,nginx, stdout , 172.17.0.153 - - [2025/09/12:00:07:50 +0000]   GET / HTTP/1.1   200 1578   -     curl/8.4.0  
 2025-09-12T00:07:50.000000766Z ,app, stdout , INFO request handled ok 941
 2025-09-12T00:07:51.000000017Z ,nginx, stdout , 172.17.0.149 - - [2025/09/12:00:07:51 +0000]   GET /static/logo.png HTTP/1.1   200 309   -     Mozilla/5.0  
 2025-09-12T00:07:51.000000143Z ,app, stdout , INFO request handled ok 942
 2025-09-12T00:07:51.000000362Z ,nginx, stdout , 172.17.0.162 - - [2025/09/12:00:07:51 +0000]   GET /api HTTP/1.1   404 435   -     curl/8.4.0  
 2025-09-12T00:07:51.000000541Z ,nginx, stdout , 172.17.0.195 - - [2025/09/12:00:07:51 +0000]   GET /login HTTP/1.1   200 1176   -     Go-http-client/1.1  
 2025-09-12T00:07:51.000000751Z ,app, stdout , INFO request handled ok 943
 2025-09-12T00:07:52.000000167Z ,nginx, stdout , 172.17.0.209 - - [2025/09/12:00:07:52 +0000]   GET /notfound HTTP/1.1   200 1730   -     Go-http-client/1.1  
 2025-09-12T00:07:52.000000401Z ,nginx, stderr , [error] 12#12: *1 upstream timed out (110: Connection timed out) while reading response header from upstream
 2025-09-12T00:07:52.000000602Z ,nginx, stdout , 172.17.0.228 - - [2025/09/12:00:07:52 +0000]   GET /health HTTP/1.1   200 1332   -     curl/8.4.0  
 2025-09-12T00:07:52.000000606Z ,app, stdout , INFO request handled ok 944
 2025-09-12T00:07:52.000000685Z ,app, stdout , INFO request handled ok 945
 2025-09-12T00:07:53.000000165Z ,nginx, stdout , 172.17.0.141 - - [2025/09/12:00:07:53 +0000]   GET /health HTTP/1.1   404 1369   -     Mozilla/5.0  
 2025-09-12T00:07:53.000000233Z ,app, stdout , INFO request handled ok 946
 2025-09-12T00:07:53.000000305Z ,app, stdout , INFO request handled ok 947
 2025-09-12T00:07:53.000000440Z ,nginx, stderr , [error] 12#12: *1 upstream timed out (110: Connection timed out) while reading response header from upstream
 2025-09-12T00:07:53.000000962Z ,nginx, stdout , 172.17.0.59 - - [2025/09/12:00:07:53 +0000]   GET /static/logo.png HTTP/1.1   200 1438   -     Mozilla/5.0  
 2025-09-12T00:07:54.000000430Z ,app, stdout , INFO request handled ok 949
 2025-09-12T00:07:54.000000485Z ,nginx, stdout , 172.17.0.161 - - [2025/09/12:00:07:54 +0000]   GET /login HTTP/1.1   500 627   -     k6/0.50  
 2025-09-12T00:07:54.000000510Z ,nginx, stdout , 172.17.0.249 - - [2025/09/12:00:07:54 +0000]   GET /api HTTP/1.1   200 1298   -     Mozilla/5.0  
 2025-09-12T00:07:54.000000820Z ,app, stdout , INFO request handled ok 948
 2025-09-12T00:07:54.000000923Z ,nginx, stdout , 172.17.0.149 - - [2025/09/12:00:07:54 +0000]   GET /api HTTP/1.1   200 405   -     Mozilla/5.0  
 2025-09-12T00:07:55.000000006Z ,nginx, stdout , 172.17.0.180 - - [2025/09/12:00:07:55 +0000]   GET /notfound HTTP/1.1   200 1882   -     Mozilla/5.0  
 2025-09-12T00:07:55.000000297Z ,app, stdout , INFO request handled ok 950
 2025-09-12T00:07:55.000000543Z ,nginx, stdout , 172.17.0.8 - - [2025/09/12:00:07:55 +0000]   GET /notfound HTTP/1.1   200 1684   -     curl/8.4.0  
 2025-09-12T00:07:55.000000737Z ,nginx, stdout , 172.17.0.74 - - [2025/09/12:00:07:55 +0000]   GET /health HTTP/1.1   200 985   -     Mozilla/5.0  
 2025-09-12T00:07:55.000000793Z ,app, stdout , INFO request handled ok 951
 2025-09-12T00:07:56.000000138Z ,nginx, stdout , 172.17.0.76 - - [2025/09/12:00:07:56 +0000]   GET /notfound HTTP/1.1   200 139   -     Mozilla/5.0  
 2025-09-12T00:07:56.000000457Z ,nginx, stdout , 172.17.0.110 - - [2025/09/12:00:07:56 +0000]   GET /health HTTP/1.1   200 1509   -     Go-http-client/1.1  
 2025-09-12T00:07:56.000000513Z ,app, stdout , INFO request handled ok 952
 2025-09-12T00:07:56.000000695Z ,app, stdout , INFO request handled ok 953
 2025-09-12T00:07:56.000000845Z ,nginx, stdout , 172.17.0.240 - - [2025/09/12:00:07:56 +0000]   GET /api HTTP/1.1   200 1188   -     curl/8.4.0  
 2025-09-12T00:07:57.000000207Z ,nginx, stdout , 172.17.0.241 - - [2025/09/12:00:07:57 +0000]   GET / HTTP/1.1   200 16   -     Go-http-client/1.1  
 2025-09-12T00:07:57.000000232Z ,nginx, stdout , 172.17.0.212 - - [2025/09/12:00:07:57 +0000]   GET /static/logo.png HTTP/1.1   404 893   -     curl/8.4.0  
 2025-09-12T00:07:57.000000353Z ,app, stdout , INFO request handled ok 955
 2025-09-12T00:07:57.000000530Z ,nginx, stdout , 172.17.0.115 - - [2025/09/12:00:07:57 +0000]   GET / HTTP/1.1   200 500   -     Go-http-client/1.1  
 2025-09-12T00:07:57.000000703Z ,app, stdout , INFO request handled ok 954
 2025-09-12T00:07:58.000000115Z ,nginx, stdout , 172.17.0.97 - - [2025/09/12:00:07:58 +0000]   GET /notfound HTTP/1.1   500 850   -     k6/0.50  
 2025-09-12T00:07:58.000000233Z ,app, stdout , INFO request handled ok 957
 2025-09-12T00:07:58.000000833Z ,nginx, stdout , 172.17.0.165 - - [2025/09/12:00:07:58 +0000]   GET /health HTTP/1.1   200 245   -     Go-http-client/1.1  
 2025-09-12T00:07:58.000000846Z ,nginx, stdout , 172.17.0.38 - - [2025/09/12:00:07:58 +0000]   GET / HTTP/1.1   200 1942   -     k6/0.50  
 2025-09-12T00:07:58.000000956Z ,app, stdout , INFO request handled ok 956
 2025-09-12T00:07:59.000000300Z ,nginx, stdout , 172.17.0.31 - - [2025/09/12:00:07:59 +0000]   GET /login HTTP/1.1   200 1032   -     Go-http-client/1.1  
 2025-09-12T00:07:59.000000314Z ,app, stdout , INFO request handled ok 958
 2025-09-12T00:07:59.000000402Z ,nginx, stdout , 172.17.0.210 - - [2025/09/12:00:07:59 +0000]   GET /static/logo.png HTTP/1.1   200 260   -     k6/0.50  
 2025-09-12T00:07:59.000000586Z ,nginx, stdout , 172.17.0.8 - - [2025/09/12:00:07:59 +0000]   GET / HTTP/1.1   404 1317   -     Go-http-client/1.1  
 2025-09-12T00:07:59.000000833Z ,app, stdout , INFO request handled ok 959
 2025-09-12T00:08:00.000000016Z ,app, stdout , INFO request handled ok 960
 2025-09-12T00:08:00.000000080Z ,app, stdout , INFO request handled ok 961
 2025-09-12T00:08:00.000000194Z ,nginx, stdout , 172.17.0.237 - - [2025/09/12:00:08:00 +0000]   GET /api HTTP/1.1   200 1901   -     Go-http-client/1.1  
 2025-09-12T00:08:00.000000974Z ,nginx, stdout , 172.17.0.109 - - [2025/09/12:00:08:00 +0000]   GET / HTTP/1.1   200 1000   -     curl/8.4.0  
 2025-09-12T00:08:00.000000984Z ,nginx, stdout , 172.17.0.22 - - [2025/09/12:00:08:00 +0000]   GET /static/logo.png HTTP/1.1   200 1107   -     Mozilla/5.0  
 2025-09-12T00:08:01.000000160Z ,app, stderr , ERROR fatal: cannot allocate resource
 2025-09-12T00:08:01.000000444Z ,nginx, stdout , 172.17.0.131 - - [2025/09/12:00:08:01 +0000]   GET /static/logo.png HTTP/1.1   200 732   -     curl/8.4.0  
 2025-09-12T00:08:01.000000689Z ,app, stdout , INFO request handled ok 963
 2025-09-12T00:08:01.000000736Z ,nginx, stdout , 172.17.0.39 - - [2025/09/12:00:08:01 +0000]   GET /login HTTP/1.1   200 1743   -     Go-http-client/1.1  
 2025-09-12T00:08:01.000000985Z ,nginx, stdout , 172.17.0.175 - - [2025/09/12:00:08:01 +0000]   GET /static/logo.png HTTP/1.1   200 659   -     curl/8.4.0  
 2025-09-12T00:08:02.000000099Z ,nginx, stdout , 172.17.0.211 - - [2025/09/12:00:08:02 +0000]   GET /api HTTP/1.1   200 657   -     k6/0.50  
 2025-09-12T00:08:02.000000260Z ,app, stdout , INFO request handled ok 965
 2025-09-12T00:08:02.000000773Z ,nginx, stdout , 172.17.0.30 - - [2025/09/12:00:08:02 +0000]   GET /login HTTP/1.1   200 1597   -     Go-http-client/1.1  
 2025-09-12T00:08:02.000000828Z ,nginx, stdout , 172.17.0.205 - - [2025/09/12:00:08:02 +0000]   GET /api HTTP/1.1   200 821   -     k6/0.50  
 2025-09-12T00:08:02.000000939Z ,app, stdout , INFO request handled ok 964
 2025-09-12T00:08:03.000000044Z ,app, stdout , INFO request handled ok 967
 2025-09-12T00:08:03.000000231Z ,nginx, stdout , 172.17.0.6 - - [2025/09/12:00:08:03 +0000]   GET /notfound HTTP/1.1   404 1653   -     Go-http-client/1.1  
 2025-09-12T00:08:03.000000400Z ,nginx, stdout , 172.17.0.250 - - [2025/09/12:00:08:03 +0000]   GET /health HTTP/1.1   200 1067   -     Mozilla/5.0  
 2025-09-12T00:08:03.000000905Z ,nginx, stdout , 172.17.0.137 - - [2025/09/12:00:08:03 +0000]   GET /health HTTP/1.1   200 25   -     Mozilla/5.0  
 2025-09-12T00:08:03.000000979Z ,app, stdout , INFO request handled ok 966
 2025-09-12T00:08:04.000000081Z ,nginx, stdout , 172.17.0.118 - - [2025/09/12:00:08:04 +0000]   GET /api HTTP/1.1   200 1798   -     curl/8.4.0  
 2025-09-12T00:08:04.000000146Z ,app, stdout , INFO request handled ok 968
 2025-09-12T00:08:04.000000189Z ,nginx, stdout , 172.17.0.184 - - [2025/09/12:00:08:04 +0000]   GET /static/logo.png HTTP/1.1   200 1834   -     curl/8.4.0  
 2025-09-12T00:08:04.000000305Z ,nginx, stdout , 172.17.0.151 - - [2025/09/12:00:08:04 +0000]   GET /api HTTP/1.1   200 467   -     Mozilla/5.0  
 2025-09-12T00:08:04.000000335Z ,app, stdout , INFO request handled ok 969
 2025-09-12T00:08:05.000000306Z ,app, stdout , INFO request handled ok 970
 2025-09-12T00:08:05.000000310Z ,nginx, stdout , 172.17.0.219 - - [2025/09/12:00:08:05 +0000]   GET /health HTTP/1.1   200 967   -     Go-http-client/1.1  
 2025-09-12T00:08:05.000000554Z ,nginx, stdout , 172.17.0.117 - - [2025/09/12:00:08:05 +0000]   GET /notfound HTTP/1.1   200 1611   -     Go-http-client/1.1  
 2025-09-12T00:08:05.000000634Z ,app, stdout , INFO request handled ok 971
 2025-09-12T00:08:05.000000980Z ,nginx, stdout , 172.17.0.127 - - [2025/09/12:00:08:05 +0000]   GET /notfound HTTP/1.1   200 1141   -     curl/8.4.0  
 2025-09-12T00:08:06.000000203Z ,nginx, stdout , 172.17.0.26 - - [2025/09/12:00:08:06 +0000]   GET /notfound HTTP/1.1   200 286   -     Mozilla/5.0  
 2025-09-12T00:08:06.000000327Z ,app, stdout , INFO request handled ok 972
 2025-09-12T00:08:06.000000794Z ,nginx, stdout , 172.17.0.69 - - [2025/09/12:00:08:06 +0000]   GET /static/logo.png HTTP/1.1   404 2041   -     curl/8.4.0  
 2025-09-12T00:08:06.000000818Z ,nginx, stdout , 172.17.0.53 - - [2025/09/12:00:08:06 +0000]   GET /login HTTP/1.1   200 187   -     k6/0.50  
 2025-09-12T00:08:06.000000893Z ,app, stdout , INFO request handled ok 973
 2025-09-12T00:08:07.000000001Z ,nginx, stderr , [error] 12#12: *1 upstream timed out (110: Connection timed out) while reading response header from upstream
 2025-09-12T00:08:07.000000243Z ,app, stdout , INFO request handled ok 975
 2025-09-12T00:08:07.000000799Z ,app, stdout , INFO request handled ok 974
 2025-09-12T00:08:07.000000915Z ,nginx, stdout , 172.17.0.118 - - [2025/09/12:00:08:07 +0000]   GET /health HTTP/1.1   200 950   -     curl/8.4.0  
 2025-09-12T00:08:07.000000925Z ,nginx, stdout , 172.17.0.243 - - [2025/09/12:00:08:07 +0000]   GET /login HTTP/1.1   200 1243   -     Go-http-client/1.1  
 2025-09-12T00:08:08.000000471Z ,nginx, stdout , 172.17.0.7 - - [2025/09/12:00:08:08 +0000]   GET /api HTTP/1.1   200 46   -     Mozilla/5.0  
 2025-09-12T00:08:08.000000545Z ,nginx, stdout , 172.17.0.28 - - [2025/09/12:00:08:08 +0000]   GET /api HTTP/1.1   200 1485   -     Mozilla/5.0  
 2025-09-12T00:08:08.000000894Z ,app, stdout , INFO request handled ok 977
 2025-09-12T00:08:08.000000993Z ,nginx, stdout , 172.17.0.150 - - [2025/09/12:00:08:08 +0000]   GET /notfound HTTP/1.1   200 1145   -     curl/8.4.0  
 2025-09-12T00:08:08.000000995Z ,app, stdout , INFO request handled ok 976
 2025-09-12T00:08:09.000000263Z ,nginx, stdout , 172.17.0.184 - - [2025/09/12:00:08:09 +0000]   GET / HTTP/1.1   200 857   -     Go-http-client/1.1  
 2025-09-12T00:08:09.000000481Z ,app, stdout , INFO request handled ok 979
 2025-09-12T00:08:09.000000489Z ,nginx, stdout , 172.17.0.1 - - [2025/09/12:00:08:09 +0000]   GET / HTTP/1.1   200 421   -     curl/8.4.0  
 2025-09-12T00:08:09.000000566Z ,nginx, stdout , 172.17.0.115 - - [2025/09/12:00:08:09 +0000]   GET / HTTP/1.1   200 867   -     k6/0.50  
 2025-09-12T00:08:09.000000630Z ,app, stdout , INFO request handled ok 978
 2025-09-12T00:08:10.000000344Z ,nginx, stdout , 172.17.0.250 - - [2025/09/12:00:08:10 +0000]   GET /api HTTP/1.1   200 1795   -     Go-http-client/1.1  
 2025-09-12T00:08:10.000000409Z ,app, stdout , INFO request handled ok 980
 2025-09-12T00:08:10.000000627Z ,nginx, stdout , 172.17.0.96 - - [2025/09/12:00:08:10 +0000]   GET /health HTTP/1.1   200 1375   -     Go-http-client/1.1  
 2025-09-12T00:08:10.000000807Z ,app, stdout , INFO request handled ok 981
 2025-09-12T00:08:10.000000865Z ,nginx, stdout , 172.17.0.168 - - [2025/09/12:00:08:10 +0000]   GET /static/logo.png HTTP/1.1   200 337   -     Go-http-client/1.1  
 2025-09-12T00:08:11.000000271Z ,app, stdout , INFO request handled ok 982
 2025-09-12T00:08:11.000000278Z ,nginx, stdout , 172.17.0.159 - - [2025/09/12:00:08:11 +0000]   GET / HTTP/1.1   404 462   -     curl/8.4.0  
 2025-09-12T00:08:11.000000424Z ,nginx, stdout , 172.17.0.251 - - [2025/09/12:00:08:11 +0000]   GET / HTTP/1.1   404 32   -     Mozilla/5.0  
 2025-09-12T00:08:11.000000497Z ,nginx, stdout , 172.17.0.63 - - [2025/09/12:00:08:11 +0000]   GET /static/logo.png HTTP/1.1   200 1446   -     curl/8.4.0  
 2025-09-12T00:08:11.000000953Z ,app, stdout , INFO request handled ok 983
 2025-09-12T00:08:12.000000415Z ,nginx, stdout , 172.17.0.113 - - [2025/09/12:00:08:12 +0000]   GET / HTTP/1.1   200 1682   -     k6/0.50  
 2025-09-12T00:08:12.000000458Z ,app, stdout , INFO request handled ok 985
 2025-09-12T00:08:12.000000632Z ,nginx, stdout , 172.17.0.204 - - [2025/09/12:00:08:12 +0000]   GET / HTTP/1.1   200 14   -     curl/8.4.0  
 2025-09-12T00:08:12.000000795Z ,app, stdout , INFO request handled ok 984
 2025-09-12T00:08:12.000000951Z ,nginx, stdout , 172.17.0.96 - - [2025/09/12:00:08:12 +0000]   GET /notfound HTTP/1.1   200 1999   -     k6/0.50  
 2025-09-12T00:08:13.000000260Z ,app, stdout , INFO request handled ok 987
 2025-09-12T00:08:13.000000342Z ,nginx, stdout , 172.17.0.213 - - [2025/09/12:00:08:13 +0000]   GET /static/logo.png HTTP/1.1   200 269   -     k6/0.50  
 2025-09-12T00:08:13.000000376Z ,nginx, stdout , 172.17.0.110 - - [2025/09/12:00:08:13 +0000]   GET /notfound HTTP/1.1   200 281   -     k6/0.50  
 2025-09-12T00:08:13.000000618Z ,app, stdout , INFO request handled ok 986
 2025-09-12T00:08:13.000000675Z ,nginx, stdout , 172.17.0.231 - - [2025/09/12:00:08:13 +0000]   GET /api HTTP/1.1   404 1610   -     curl/8.4.0  
 2025-09-12T00:08:14.000000116Z ,nginx, stdout , 172.17.0.118 - - [2025/09/12:00:08:14 +0000]   GET /api HTTP/1.1   200 428   -     k6/0.50  
 2025-09-12T00:08:14.000000319Z ,app, stdout , INFO request handled ok 988
 2025-09-12T00:08:14.000000408Z ,app, stdout , INFO request handled ok 989
 2025-09-12T00:08:14.000000527Z ,nginx, stdout , 172.17.0.187 - - [2025/09/12:00:08:14 +0000]   GET /api HTTP/1.1   404 1558   -     Go-http-client/1.1  
 2025-09-12T00:08:14.000000857Z ,nginx, stdout , 172.17.0.34 - - [2025/09/12:00:08:14 +0000]   GET /health HTTP/1.1   200 328   -     curl/8.4.0  
 2025-09-12T00:08:15.000000023Z ,nginx, stdout , 172.17.0.99 - - [2025/09/12:00:08:15 +0000]   GET / HTTP/1.1   404 1368   -     Go-http-client/1.1  
 2025-09-12T00:08:15.000000083Z ,nginx, stdout , 172.17.0.52 - - [2025/09/12:00:08:15 +0000]   GET /api HTTP/1.1   200 88   -     curl/8.4.0  
 2025-09-12T00:08:15.000000085Z ,app, stdout , INFO request handled ok 991
 2025-09-12T00:08:15.000000430Z ,nginx, stdout , 172.17.0.231 - - [2025/09/12:00:08:15 +0000]   GET / HTTP/1.1   200 1604   -     curl/8.4.0  
 2025-09-12T00:08:15.000000949Z ,app, stdout , INFO request handled ok 990
 2025-09-12T00:08:16.000000056Z ,app, stdout , INFO request handled ok 992
 2025-09-12T00:08:16.000000613Z ,nginx, stdout , 172.17.0.79 - - [2025/09/12:00:08:16 +0000]   GET /login HTTP/1.1   200 53   -     k6/0.50  
 2025-09-12T00:08:16.000000617Z ,nginx, stdout , 172.17.0.229 - - [2025/09/12:00:08:16 +0000]   GET /notfound HTTP/1.1   200 1819   -     Go-http-client/1.1  
 2025-09-12T00:08:16.000000758Z ,app, stdout , INFO request handled ok 993
 2025-09-12T00:08:16.000000984Z ,nginx, stdout , 172.17.0.5 - - [2025/09/12:00:08:16 +0000]   GET /api HTTP/1.1   200 315   -     curl/8.4.0  
 2025-09-12T00:08:17.000000090Z ,nginx, stdout , 172.17.0.160 - - [2025/09/12:00:08:17 +0000]   GET /api HTTP/1.1   200 194   -     Go-http-client/1.1  
 2025-09-12T00:08:17.000000119Z ,app, stdout , INFO request handled ok 995
 2025-09-12T00:08:17.000000241Z ,app, stdout , INFO request handled ok 994
 2025-09-12T00:08:17.000000302Z ,nginx, stdout , 172.17.0.170 - - [2025/09/12:00:08:17 +0000]   GET /notfound HTTP/1.1   200 750   -     curl/8.4.0  
 2025-09-12T00:08:17.000000383Z ,nginx, stdout , 172.17.0.245 - - [2025/09/12:00:08:17 +0000]   GET /health HTTP/1.1   200 445   -     Go-http-client/1.1  
 2025-09-12T00:08:18.000000297Z ,app, stdout , INFO request handled ok 997
 2025-09-12T00:08:18.000000489Z ,nginx, stdout , 172.17.0.147 - - [2025/09/12:00:08:18 +0000]   GET /static/logo.png HTTP/1.1   200 1245   -     Go-http-client/1.1  
 2025-09-12T00:08:18.000000638Z ,nginx, stdout , 172.17.0.98 - - [2025/09/12:00:08:18 +0000]   GET /health HTTP/1.1   200 3   -     curl/8.4.0  
 2025-09-12T00:08:18.000000847Z ,app, stdout , INFO request handled ok 996
 2025-09-12T00:08:18.000000911Z ,nginx, stdout , 172.17.0.240 - - [2025/09/12:00:08:18 +0000]   GET /api HTTP/1.1   404 14   -     Mozilla/5.0  
 2025-09-12T00:08:19.000000199Z ,nginx, stdout , 172.17.0.252 - - [2025/09/12:00:08:19 +0000]   GET /notfound HTTP/1.1   200 1484   -     k6/0.50  
 2025-09-12T00:08:19.000000340Z ,app, stdout , INFO request handled ok 998
 2025-09-12T00:08:19.000000537Z ,nginx, stdout , 172.17.0.100 - - [2025/09/12:00:08:19 +0000]   GET /login HTTP/1.1   200 1898   -     Mozilla/5.0  
 2025-09-12T00:08:19.000000561Z ,app, stderr , FATAL panic: nil pointer dereference
 2025-09-12T00:08:19.000000799Z ,nginx, stdout , 172.17.0.156 - - [2025/09/12:00:08:19 +0000]   GET /login HTTP/1.1   200 148   -     Mozilla/5.0  
 2025-09-12T00:08:20.000000019Z ,app, stdout , INFO request handled ok 1000
 2025-09-12T00:08:20.000000926Z ,app, stdout , INFO request handled ok 1001
 2025-09-12T00:08:21.000000613Z ,app, stdout , INFO request handled ok 1002
 2025-09-12T00:08:21.000000882Z ,app, stdout , INFO request handled ok 1003
 2025-09-12T00:08:22.000000239Z ,app, stdout , INFO request handled ok 1004
 2025-09-12T00:08:22.000000494Z ,app, stdout , INFO request handled ok 1005
 2025-09-12T00:08:23.000000625Z ,app, stdout , INFO request handled ok 1006
 2025-09-12T00:08:23.000000897Z ,app, stdout , INFO request handled ok 1007
 2025-09-12T00:08:24.000000092Z ,app, stdout , INFO request handled ok 1008
 2025-09-12T00:08:24.000000841Z ,app, stdout , INFO request handled ok 1009
 2025-09-12T00:08:25.000000277Z ,app, stdout , INFO request handled ok 1010
 2025-09-12T00:08:25.000000569Z ,app, stdout , INFO request handled ok 1011
 2025-09-12T00:08:26.000000288Z ,app, stdout , INFO request handled ok 1012
 2025-09-12T00:08:26.000000416Z ,app, stdout , INFO request handled ok 1013
 2025-09-12T00:08:27.000000593Z ,app, stdout , INFO request handled ok 1014
 2025-09-12T00:08:27.000000713Z ,app, stdout , INFO request handled ok 1015
 2025-09-12T00:08:28.000000496Z ,app, stdout , WARN slow query detected
